8390.858: [CMS-concurrent-reset-start]
8390.909: [CMS-concurrent-reset: 0.052/0.052 secs] [Times: user=0.96 sys=0.00, real=0.06 secs] 
8392.279: [GC 8392.279: [ParNew: 427709K->31302K(440896K), 0.0632030 secs] 5295076K->4906600K(8339648K), 0.0634500 secs] [Times: user=0.94 sys=0.00, real=0.06 secs] 
8392.344: [GC [1 CMS-initial-mark: 4875297K(7898752K)] 4907909K(8339648K), 0.0397020 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
8392.384: [CMS-concurrent-mark-start]
8395.827: [CMS-concurrent-mark: 3.443/3.443 secs] [Times: user=28.18 sys=0.01, real=3.44 secs] 
8395.827: [CMS-concurrent-preclean-start]
8395.913: [CMS-concurrent-preclean: 0.083/0.086 secs] [Times: user=1.54 sys=0.01, real=0.09 secs] 
8395.913: [CMS-concurrent-abortable-preclean-start]
8396.935: [GC 8396.935: [ParNew: 423238K->33160K(440896K), 0.0448660 secs] 5298536K->4913938K(8339648K), 0.0451010 secs] [Times: user=0.67 sys=0.00, real=0.05 secs] 
8397.786: [CMS-concurrent-abortable-preclean: 1.808/1.874 secs] [Times: user=31.82 sys=0.04, real=1.87 secs] 
8397.789: [GC[YG occupancy: 230827 K (440896 K)]8397.789: [Rescan (parallel) , 0.0708770 secs]8397.860: [weak refs processing, 0.0015370 secs]8397.862: [class unloading, 0.0220360 secs]8397.884: [scrub symbol & string tables, 0.0190690 secs] [1 CMS-remark: 4880777K(7898752K)] 5111604K(8339648K), 0.1251150 secs] [Times: user=1.38 sys=0.00, real=0.12 secs] 
8397.914: [CMS-concurrent-sweep-start]
8398.752: [GC 8398.752: [ParNew: 425096K->31809K(440896K), 0.0404070 secs] 5305558K->4917324K(8339648K), 0.0406340 secs] [Times: user=0.47 sys=0.00, real=0.04 secs] 
8402.315: [GC 8402.315: [ParNew: 423745K->33100K(440896K), 0.0431570 secs] 5308403K->4920652K(8339648K), 0.0433950 secs] [Times: user=0.69 sys=0.00, real=0.05 secs] 
8404.033: [GC 8404.034: [ParNew: 425036K->35640K(440896K), 0.0444630 secs] 5312360K->4928283K(8339648K), 0.0446960 secs] [Times: user=0.71 sys=0.00, real=0.05 secs] 
8404.647: [CMS-concurrent-sweep: 6.595/6.732 secs] [Times: user=83.52 sys=0.07, real=6.73 secs] 
8404.647: [CMS-concurrent-reset-start]
8404.691: [CMS-concurrent-reset: 0.045/0.045 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
8406.694: [GC [1 CMS-initial-mark: 4892584K(7898752K)] 5178353K(8339648K), 0.6671730 secs] [Times: user=0.67 sys=0.00, real=0.67 secs] 
8407.361: [CMS-concurrent-mark-start]
8408.123: [GC 8408.123: [ParNew: 427576K->33923K(440896K), 0.0575200 secs] 5320161K->4934521K(8339648K), 0.0577550 secs] [Times: user=0.94 sys=0.00, real=0.06 secs] 
8411.659: [GC 8411.659: [ParNew: 425859K->30521K(440896K), 0.0403130 secs] 5326457K->4933916K(8339648K), 0.0405470 secs] [Times: user=0.71 sys=0.01, real=0.04 secs] 
8411.793: [CMS-concurrent-mark: 4.325/4.431 secs] [Times: user=67.28 sys=0.04, real=4.43 secs] 
8411.793: [CMS-concurrent-preclean-start]
8412.234: [CMS-concurrent-preclean: 0.422/0.441 secs] [Times: user=7.46 sys=0.00, real=0.44 secs] 
8412.234: [CMS-concurrent-abortable-preclean-start]
8412.604: [CMS-concurrent-abortable-preclean: 0.369/0.370 secs] [Times: user=6.35 sys=0.00, real=0.37 secs] 
8412.607: [GC[YG occupancy: 244462 K (440896 K)]8412.607: [Rescan (parallel) , 0.0897430 secs]8412.697: [weak refs processing, 0.0014090 secs]8412.698: [class unloading, 0.0220180 secs]8412.720: [scrub symbol & string tables, 0.0190530 secs] [1 CMS-remark: 4903395K(7898752K)] 5147858K(8339648K), 0.1432540 secs] [Times: user=1.96 sys=0.00, real=0.15 secs] 
8412.751: [CMS-concurrent-sweep-start]
8413.511: [GC 8413.511: [ParNew: 422457K->31538K(440896K), 0.0475670 secs] 5325833K->4942440K(8339648K), 0.0477980 secs] [Times: user=0.69 sys=0.00, real=0.05 secs] 
8416.622: [GC 8416.622: [ParNew: 423474K->26849K(440896K), 0.0378930 secs] 5333611K->4939882K(8339648K), 0.0381210 secs] [Times: user=0.70 sys=0.00, real=0.04 secs] 
8418.296: [GC 8418.296: [ParNew: 418785K->29856K(440896K), 0.0416610 secs] 5331684K->4948099K(8339648K), 0.0418940 secs] [Times: user=0.69 sys=0.00, real=0.05 secs] 
8419.535: [CMS-concurrent-sweep: 6.646/6.784 secs] [Times: user=84.55 sys=0.13, real=6.78 secs] 
8419.535: [CMS-concurrent-reset-start]
8419.579: [CMS-concurrent-reset: 0.044/0.044 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
8421.582: [GC [1 CMS-initial-mark: 4918048K(7898752K)] 5310386K(8339648K), 0.9758830 secs] [Times: user=0.97 sys=0.00, real=0.98 secs] 
8422.558: [CMS-concurrent-mark-start]
8422.721: [GC 8422.721: [ParNew: 421792K->29970K(440896K), 0.0518770 secs] 5339841K->4955744K(8339648K), 0.0521220 secs] [Times: user=0.74 sys=0.00, real=0.05 secs] 
8426.569: [GC 8426.569: [ParNew: 421906K->36524K(440896K), 0.0340820 secs] 5347680K->4964521K(8339648K), 0.0343090 secs] [Times: user=0.43 sys=0.00, real=0.03 secs] 
8426.858: [CMS-concurrent-mark: 4.205/4.300 secs] [Times: user=60.95 sys=0.06, real=4.30 secs] 
8426.858: [CMS-concurrent-preclean-start]
8427.448: [CMS-concurrent-preclean: 0.562/0.590 secs] [Times: user=10.06 sys=0.01, real=0.59 secs] 
8427.448: [CMS-concurrent-abortable-preclean-start]
8428.282: [GC 8428.282: [ParNew: 428460K->35809K(440896K), 0.0381530 secs] 5356457K->4969104K(8339648K), 0.0383770 secs] [Times: user=0.58 sys=0.01, real=0.04 secs] 
8431.028: [CMS-concurrent-abortable-preclean: 2.714/3.580 secs] [Times: user=31.19 sys=0.04, real=3.58 secs] 
8431.031: [GC[YG occupancy: 241751 K (440896 K)]8431.031: [Rescan (parallel) , 0.1698750 secs]8431.201: [weak refs processing, 0.0011630 secs]8431.202: [class unloading, 0.0214280 secs]8431.224: [scrub symbol & string tables, 0.0190510 secs] [1 CMS-remark: 4933294K(7898752K)] 5175046K(8339648K), 0.2226340 secs] [Times: user=3.74 sys=0.00, real=0.22 secs] 
8431.254: [CMS-concurrent-sweep-start]
8432.125: [GC 8432.125: [ParNew: 427745K->36914K(440896K), 0.0372280 secs] 5360774K->4973332K(8339648K), 0.0374610 secs] [Times: user=0.69 sys=0.00, real=0.04 secs] 
8433.807: [GC 8433.807: [ParNew: 428850K->35265K(440896K), 0.0415120 secs] 5364887K->4978695K(8339648K), 0.0417390 secs] [Times: user=0.56 sys=0.00, real=0.05 secs] 
8436.940: [GC 8436.940: [ParNew: 427201K->36193K(440896K), 0.0433420 secs] 5370300K->4987283K(8339648K), 0.0435730 secs] [Times: user=0.48 sys=0.00, real=0.04 secs] 
8438.169: [CMS-concurrent-sweep: 6.780/6.915 secs] [Times: user=83.61 sys=0.08, real=6.92 secs] 
8438.169: [CMS-concurrent-reset-start]
8438.214: [CMS-concurrent-reset: 0.045/0.045 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
8440.216: [GC [1 CMS-initial-mark: 4950905K(7898752K)] 5111704K(8339648K), 0.5709510 secs] [Times: user=0.57 sys=0.01, real=0.58 secs] 
8440.787: [CMS-concurrent-mark-start]
8442.139: [GC 8442.139: [ParNew: 428129K->31019K(440896K), 0.0328050 secs] 5379034K->4984378K(8339648K), 0.0330380 secs] [Times: user=0.48 sys=0.00, real=0.03 secs] 
8443.916: [GC 8443.916: [ParNew: 422955K->32080K(440896K), 0.0427940 secs] 5376314K->4993227K(8339648K), 0.0430230 secs] [Times: user=0.69 sys=0.00, real=0.05 secs] 
8446.047: [CMS-concurrent-mark: 5.179/5.260 secs] [Times: user=96.44 sys=0.07, real=5.26 secs] 
8446.048: [CMS-concurrent-preclean-start]
8446.405: [CMS-concurrent-preclean: 0.344/0.357 secs] [Times: user=6.08 sys=0.01, real=0.35 secs] 
8446.405: [CMS-concurrent-abortable-preclean-start]
8446.814: [GC 8446.814: [ParNew: 424016K->32935K(440896K), 0.0330880 secs] 5385163K->4996987K(8339648K), 0.0333150 secs] [Times: user=0.60 sys=0.01, real=0.03 secs] 
8447.670: [CMS-concurrent-abortable-preclean: 1.219/1.265 secs] [Times: user=21.60 sys=0.02, real=1.27 secs] 
8447.673: [GC[YG occupancy: 231871 K (440896 K)]8447.674: [Rescan (parallel) , 0.0596090 secs]8447.733: [weak refs processing, 0.0015240 secs]8447.735: [class unloading, 0.0216540 secs]8447.756: [scrub symbol & string tables, 0.0190670 secs] [1 CMS-remark: 4964052K(7898752K)] 5195923K(8339648K), 0.1131320 secs] [Times: user=1.33 sys=0.00, real=0.11 secs] 
8447.787: [CMS-concurrent-sweep-start]
8448.573: [GC 8448.574: [ParNew: 424871K->34254K(440896K), 0.0389910 secs] 5388786K->5003472K(8339648K), 0.0392090 secs] [Times: user=0.68 sys=0.00, real=0.04 secs] 
8451.930: [GC 8451.930: [ParNew: 426190K->33527K(440896K), 0.0445550 secs] 5393570K->5008792K(8339648K), 0.0639950 secs] [Times: user=0.46 sys=0.00, real=0.06 secs] 
8454.419: [CMS-concurrent-sweep: 6.517/6.632 secs] [Times: user=59.72 sys=0.04, real=6.64 secs] 
8454.419: [CMS-concurrent-reset-start]
8454.464: [CMS-concurrent-reset: 0.045/0.045 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
8456.467: [GC [1 CMS-initial-mark: 4974582K(7898752K)] 5311353K(8339648K), 1.0769490 secs] [Times: user=1.08 sys=0.00, real=1.08 secs] 
8457.544: [CMS-concurrent-mark-start]
8458.026: [GC 8458.026: [ParNew: 425463K->31557K(440896K), 0.0414720 secs] 5400046K->5009487K(8339648K), 0.0417200 secs] [Times: user=0.73 sys=0.00, real=0.04 secs] 
8459.826: [GC 8459.826: [ParNew: 423493K->37774K(440896K), 0.0383250 secs] 5401423K->5020606K(8339648K), 0.0385540 secs] [Times: user=0.69 sys=0.00, real=0.04 secs] 
8461.587: [GC 8461.587: [ParNew: 429710K->35157K(440896K), 0.0388190 secs] 5412542K->5023330K(8339648K), 0.0390410 secs] [Times: user=0.64 sys=0.00, real=0.04 secs] 
8463.355: [GC 8463.355: [ParNew: 427093K->32241K(440896K), 0.0374510 secs] 5415266K->5025521K(8339648K), 0.0376790 secs] [Times: user=0.70 sys=0.00, real=0.04 secs] 
8463.616: [CMS-concurrent-mark: 5.903/6.072 secs] [Times: user=132.32 sys=0.13, real=6.07 secs] 
8463.616: [CMS-concurrent-preclean-start]
8464.197: [CMS-concurrent-preclean: 0.554/0.581 secs] [Times: user=7.95 sys=0.01, real=0.58 secs] 
8464.197: [CMS-concurrent-abortable-preclean-start]
8466.718: [GC 8466.718: [ParNew: 424177K->30216K(440896K), 0.0533600 secs] 5417457K->5033638K(8339648K), 0.0535880 secs] [Times: user=0.76 sys=0.00, real=0.05 secs] 
 CMS: abort preclean due to time 8469.238: [CMS-concurrent-abortable-preclean: 3.659/5.041 secs] [Times: user=34.98 sys=0.02, real=5.05 secs] 
8469.240: [GC[YG occupancy: 210259 K (440896 K)]8469.240: [Rescan (parallel) , 0.0756890 secs]8469.316: [weak refs processing, 0.0016970 secs]8469.318: [class unloading, 0.0297090 secs]8469.347: [scrub symbol & string tables, 0.0238330 secs] [1 CMS-remark: 5003422K(7898752K)] 5213681K(8339648K), 0.1473580 secs] [Times: user=1.65 sys=0.00, real=0.14 secs] 
8469.388: [CMS-concurrent-sweep-start]
8471.557: [GC 8471.558: [ParNew: 422152K->29352K(440896K), 0.0346140 secs] 5424820K->5034973K(8339648K), 0.0348530 secs] [Times: user=0.58 sys=0.00, real=0.03 secs] 
8473.121: [GC 8473.121: [ParNew: 421288K->37269K(440896K), 0.0321710 secs] 5426517K->5045381K(8339648K), 0.0324040 secs] [Times: user=0.47 sys=0.00, real=0.03 secs] 
8476.161: [GC 8476.161: [ParNew: 429205K->36571K(440896K), 0.0415190 secs] 5437083K->5049254K(8339648K), 0.0417780 secs] [Times: user=0.70 sys=0.00, real=0.04 secs] 
8476.332: [CMS-concurrent-sweep: 6.798/6.945 secs] [Times: user=81.00 sys=0.24, real=6.94 secs] 
8476.333: [CMS-concurrent-reset-start]
8476.380: [CMS-concurrent-reset: 0.048/0.048 secs] [Times: user=0.85 sys=0.00, real=0.05 secs] 
8477.105: [GC [1 CMS-initial-mark: 5012678K(7898752K)] 5273776K(8339648K), 0.6052660 secs] [Times: user=0.61 sys=0.00, real=0.61 secs] 
8477.710: [CMS-concurrent-mark-start]
8478.592: [GC 8478.593: [ParNew: 428507K->39238K(440896K), 0.0455480 secs] 5441185K->5057480K(8339648K), 0.0457760 secs] [Times: user=0.69 sys=0.01, real=0.05 secs] 
8481.356: [GC 8481.356: [ParNew: 431174K->29105K(440896K), 0.0451320 secs] 5449416K->5055515K(8339648K), 0.0453770 secs] [Times: user=0.71 sys=0.00, real=0.05 secs] 
8482.924: [CMS-concurrent-mark: 5.099/5.214 secs] [Times: user=95.81 sys=0.13, real=5.21 secs] 
8482.924: [CMS-concurrent-preclean-start]
8483.252: [CMS-concurrent-preclean: 0.313/0.327 secs] [Times: user=0.33 sys=0.00, real=0.33 secs] 
8483.252: [CMS-concurrent-abortable-preclean-start]
8486.263: [GC 8486.264: [ParNew: 421041K->34626K(440896K), 0.0496880 secs] 5447451K->5064907K(8339648K), 0.0499650 secs] [Times: user=0.92 sys=0.00, real=0.05 secs] 
8487.364: [CMS-concurrent-abortable-preclean: 2.936/4.112 secs] [Times: user=29.46 sys=0.02, real=4.11 secs] 
8487.367: [GC[YG occupancy: 231222 K (440896 K)]8487.367: [Rescan (parallel) , 0.0759810 secs]8487.443: [weak refs processing, 0.0013790 secs]8487.444: [class unloading, 0.0216620 secs]8487.466: [scrub symbol & string tables, 0.0190550 secs] [1 CMS-remark: 5030281K(7898752K)] 5261503K(8339648K), 0.1293690 secs] [Times: user=1.81 sys=0.00, real=0.13 secs] 
8487.497: [CMS-concurrent-sweep-start]
8488.434: [GC 8488.434: [ParNew: 426562K->36561K(440896K), 0.0389370 secs] 5456554K->5071975K(8339648K), 0.0391680 secs] [Times: user=0.70 sys=0.00, real=0.04 secs] 
8491.392: [GC 8491.392: [ParNew: 428497K->32234K(440896K), 0.0489360 secs] 5462977K->5072049K(8339648K), 0.0492180 secs] [Times: user=0.75 sys=0.00, real=0.05 secs] 
8493.292: [GC 8493.292: [ParNew: 424170K->31989K(440896K), 0.0470530 secs] 5463835K->5076497K(8339648K), 0.0472830 secs] [Times: user=0.70 sys=0.00, real=0.05 secs] 
8494.692: [CMS-concurrent-sweep: 7.051/7.196 secs] [Times: user=101.03 sys=0.08, real=7.20 secs] 
8494.692: [CMS-concurrent-reset-start]
8494.738: [CMS-concurrent-reset: 0.045/0.045 secs] [Times: user=0.06 sys=0.00, real=0.05 secs] 
8496.496: [GC 8496.496: [ParNew: 423925K->31276K(440896K), 0.0548680 secs] 5468049K->5083689K(8339648K), 0.0551470 secs] [Times: user=0.93 sys=0.00, real=0.06 secs] 
8496.552: [GC [1 CMS-initial-mark: 5052413K(7898752K)] 5084139K(8339648K), 0.0671990 secs] [Times: user=0.07 sys=0.00, real=0.07 secs] 
8496.619: [CMS-concurrent-mark-start]
8500.744: [CMS-concurrent-mark: 4.124/4.124 secs] [Times: user=47.58 sys=0.03, real=4.12 secs] 
8500.744: [CMS-concurrent-preclean-start]
8500.816: [CMS-concurrent-preclean: 0.070/0.072 secs] [Times: user=1.24 sys=0.00, real=0.07 secs] 
8500.816: [CMS-concurrent-abortable-preclean-start]
8501.221: [GC 8501.221: [ParNew: 423212K->37347K(440896K), 0.0406510 secs] 5475625K->5092709K(8339648K), 0.0408910 secs] [Times: user=0.70 sys=0.00, real=0.04 secs] 
8502.220: [CMS-concurrent-abortable-preclean: 1.350/1.404 secs] [Times: user=23.99 sys=0.02, real=1.41 secs] 
8502.228: [GC[YG occupancy: 241259 K (440896 K)]8502.228: [Rescan (parallel) , 0.0556080 secs]8502.284: [weak refs processing, 0.0014790 secs]8502.285: [class unloading, 0.0215750 secs]8502.307: [scrub symbol & string tables, 0.0190430 secs] [1 CMS-remark: 5055361K(7898752K)] 5296620K(8339648K), 0.1092280 secs] [Times: user=1.24 sys=0.00, real=0.10 secs] 
8502.337: [CMS-concurrent-sweep-start]
8503.144: [GC 8503.144: [ParNew: 429283K->37482K(440896K), 0.0424120 secs] 5484346K->5097677K(8339648K), 0.0426420 secs] [Times: user=0.70 sys=0.00, real=0.04 secs] 
8506.138: [GC 8506.138: [ParNew: 429418K->31822K(440896K), 0.0558050 secs] 5488568K->5094574K(8339648K), 0.0560840 secs] [Times: user=1.02 sys=0.00, real=0.05 secs] 
8508.056: [GC 8508.057: [ParNew: 423758K->30871K(440896K), 0.0512700 secs] 5486389K->5100602K(8339648K), 0.0515030 secs] [Times: user=0.87 sys=0.02, real=0.06 secs] 
8509.376: [CMS-concurrent-sweep: 6.880/7.039 secs] [Times: user=100.42 sys=0.10, real=7.03 secs] 
8509.376: [CMS-concurrent-reset-start]
8509.422: [CMS-concurrent-reset: 0.046/0.046 secs] [Times: user=0.21 sys=0.00, real=0.05 secs] 
8511.240: [GC 8511.240: [ParNew: 422807K->29723K(440896K), 0.0504130 secs] 5492329K->5106995K(8339648K), 0.0890960 secs] [Times: user=0.74 sys=0.00, real=0.09 secs] 
8511.330: [GC [1 CMS-initial-mark: 5077271K(7898752K)] 5107197K(8339648K), 0.0595910 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
8511.390: [CMS-concurrent-mark-start]
8515.708: [CMS-concurrent-mark: 4.317/4.318 secs] [Times: user=52.04 sys=0.02, real=4.32 secs] 
8515.709: [CMS-concurrent-preclean-start]
8515.787: [CMS-concurrent-preclean: 0.076/0.078 secs] [Times: user=0.94 sys=0.00, real=0.07 secs] 
8515.787: [CMS-concurrent-abortable-preclean-start]
8515.976: [GC 8515.976: [ParNew: 421659K->30059K(440896K), 0.0407260 secs] 5498931K->5110275K(8339648K), 0.0409620 secs] [Times: user=0.68 sys=0.01, real=0.04 secs] 
8516.954: [CMS-concurrent-abortable-preclean: 1.114/1.167 secs] [Times: user=19.92 sys=0.03, real=1.17 secs] 
8516.957: [GC[YG occupancy: 241421 K (440896 K)]8516.957: [Rescan (parallel) , 0.0567000 secs]8517.014: [weak refs processing, 0.0015250 secs]8517.015: [class unloading, 0.0221950 secs]8517.037: [scrub symbol & string tables, 0.0190540 secs] [1 CMS-remark: 5080216K(7898752K)] 5321637K(8339648K), 0.1108220 secs] [Times: user=1.35 sys=0.00, real=0.12 secs] 
8517.068: [CMS-concurrent-sweep-start]
8517.823: [GC 8517.823: [ParNew: 421995K->33188K(440896K), 0.0396980 secs] 5502098K->5118662K(8339648K), 0.0399290 secs] [Times: user=0.70 sys=0.00, real=0.04 secs] 
8521.075: [GC 8521.075: [ParNew: 425124K->36503K(440896K), 0.0443300 secs] 5509974K->5124325K(8339648K), 0.0446130 secs] [Times: user=0.86 sys=0.01, real=0.05 secs] 
8522.879: [GC 8522.879: [ParNew: 428439K->32797K(440896K), 0.0391210 secs] 5516052K->5125578K(8339648K), 0.0393520 secs] [Times: user=0.48 sys=0.00, real=0.03 secs] 
8523.987: [CMS-concurrent-sweep: 6.787/6.919 secs] [Times: user=93.35 sys=0.06, real=6.92 secs] 
8523.987: [CMS-concurrent-reset-start]
8524.040: [CMS-concurrent-reset: 0.053/0.053 secs] [Times: user=1.02 sys=0.00, real=0.05 secs] 
8525.384: [GC [1 CMS-initial-mark: 5092547K(7898752K)] 5425800K(8339648K), 1.1073310 secs] [Times: user=1.11 sys=0.01, real=1.11 secs] 
8526.492: [CMS-concurrent-mark-start]
8527.044: [GC 8527.044: [ParNew: 424733K->35596K(440896K), 0.0557600 secs] 5517280K->5137256K(8339648K), 0.0560470 secs] [Times: user=0.93 sys=0.00, real=0.06 secs] 
8530.537: [GC 8530.537: [ParNew: 427532K->34960K(440896K), 0.0752440 secs] 5529192K->5140153K(8339648K), 0.0755100 secs] [Times: user=1.53 sys=0.00, real=0.08 secs] 
8531.563: [CMS-concurrent-mark: 4.932/5.071 secs] [Times: user=81.21 sys=0.12, real=5.07 secs] 
8531.564: [CMS-concurrent-preclean-start]
8532.178: [CMS-concurrent-preclean: 0.584/0.615 secs] [Times: user=10.43 sys=0.01, real=0.62 secs] 
8532.178: [CMS-concurrent-abortable-preclean-start]
8532.296: [GC 8532.296: [ParNew: 426896K->41669K(440896K), 0.0600180 secs] 5532089K->5152467K(8339648K), 0.0602470 secs] [Times: user=1.13 sys=0.00, real=0.06 secs] 
8533.258: [CMS-concurrent-abortable-preclean: 0.991/1.080 secs] [Times: user=18.46 sys=0.00, real=1.08 secs] 
8533.262: [GC[YG occupancy: 254674 K (440896 K)]8533.262: [Rescan (parallel) , 0.0876560 secs]8533.349: [weak refs processing, 0.0015720 secs]8533.351: [class unloading, 0.0222350 secs]8533.373: [scrub symbol & string tables, 0.0190510 secs] [1 CMS-remark: 5110798K(7898752K)] 5365472K(8339648K), 0.1416420 secs] [Times: user=1.83 sys=0.00, real=0.14 secs] 
8533.404: [CMS-concurrent-sweep-start]
8534.131: [GC 8534.139: [ParNew: 433605K->39874K(440896K), 0.0584940 secs] 5544325K->5153456K(8339648K), 0.0587650 secs] [Times: user=1.15 sys=0.00, real=0.07 secs] 
8537.030: [GC 8537.030: [ParNew: 431810K->40607K(440896K), 0.0631430 secs] 5544285K->5160841K(8339648K), 0.0633740 secs] [Times: user=0.99 sys=0.01, real=0.06 secs] 
8538.710: [GC 8538.710: [ParNew: 432543K->25298K(440896K), 0.1497360 secs] 5551997K->5155934K(8339648K), 0.1499670 secs] [Times: user=2.99 sys=0.01, real=0.15 secs] 
8541.819: [CMS-concurrent-sweep: 8.126/8.415 secs] [Times: user=102.21 sys=0.17, real=8.42 secs] 
8541.819: [CMS-concurrent-reset-start]
8541.869: [CMS-concurrent-reset: 0.050/0.050 secs] [Times: user=0.85 sys=0.00, real=0.05 secs] 
8542.111: [GC 8542.111: [ParNew: 417234K->24974K(440896K), 0.0404210 secs] 5547486K->5160488K(8339648K), 0.0406640 secs] [Times: user=0.70 sys=0.00, real=0.04 secs] 
8542.153: [GC [1 CMS-initial-mark: 5135514K(7898752K)] 5162309K(8339648K), 0.0349500 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
8542.188: [CMS-concurrent-mark-start]
8546.241: [CMS-concurrent-mark: 4.053/4.053 secs] [Times: user=40.48 sys=0.01, real=4.05 secs] 
8546.241: [CMS-concurrent-preclean-start]
8546.323: [CMS-concurrent-preclean: 0.080/0.082 secs] [Times: user=1.27 sys=0.00, real=0.08 secs] 
8546.324: [CMS-concurrent-abortable-preclean-start]
8547.009: [GC 8547.009: [ParNew: 416910K->32382K(440896K), 0.0359570 secs] 5552424K->5170862K(8339648K), 0.0361920 secs] [Times: user=0.46 sys=0.00, real=0.03 secs] 
8547.864: [CMS-concurrent-abortable-preclean: 1.492/1.541 secs] [Times: user=26.08 sys=0.03, real=1.54 secs] 
8547.867: [GC[YG occupancy: 237000 K (440896 K)]8547.867: [Rescan (parallel) , 0.0625960 secs]8547.930: [weak refs processing, 0.0013750 secs]8547.931: [class unloading, 0.0222780 secs]8547.953: [scrub symbol & string tables, 0.0190360 secs] [1 CMS-remark: 5138479K(7898752K)] 5375480K(8339648K), 0.1162720 secs] [Times: user=1.34 sys=0.00, real=0.12 secs] 
8547.984: [CMS-concurrent-sweep-start]
8548.762: [GC 8548.762: [ParNew: 424318K->32184K(440896K), 0.0375200 secs] 5562571K->5175351K(8339648K), 0.0377490 secs] [Times: user=0.69 sys=0.00, real=0.04 secs] 
8552.010: [GC 8552.011: [ParNew: 424120K->35619K(440896K), 0.0335040 secs] 5563912K->5178221K(8339648K), 0.0337380 secs] [Times: user=0.47 sys=0.00, real=0.03 secs] 
8553.699: [GC 8553.699: [ParNew: 427555K->34750K(440896K), 0.0370600 secs] 5568341K->5180885K(8339648K), 0.0604790 secs] [Times: user=0.59 sys=0.00, real=0.06 secs] 
8555.631: [CMS-concurrent-sweep: 7.504/7.648 secs] [Times: user=78.77 sys=0.03, real=7.65 secs] 
8555.631: [CMS-concurrent-reset-start]
8555.686: [CMS-concurrent-reset: 0.055/0.055 secs] [Times: user=0.85 sys=0.00, real=0.05 secs] 
8557.235: [GC 8557.236: [ParNew: 426686K->30799K(440896K), 0.0444330 secs] 5572309K->5184345K(8339648K), 0.0446670 secs] [Times: user=0.63 sys=0.00, real=0.05 secs] 
8557.282: [GC [1 CMS-initial-mark: 5153546K(7898752K)] 5184944K(8339648K), 0.0401860 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
8557.322: [CMS-concurrent-mark-start]
8561.209: [CMS-concurrent-mark: 3.887/3.887 secs] [Times: user=35.43 sys=0.02, real=3.89 secs] 
8561.209: [CMS-concurrent-preclean-start]
8561.295: [CMS-concurrent-preclean: 0.083/0.085 secs] [Times: user=1.38 sys=0.00, real=0.08 secs] 
8561.295: [CMS-concurrent-abortable-preclean-start]
8562.114: [GC 8562.115: [ParNew: 422735K->33614K(440896K), 0.0389010 secs] 5576281K->5192271K(8339648K), 0.0391320 secs] [Times: user=0.70 sys=0.00, real=0.04 secs] 
8563.116: [CMS-concurrent-abortable-preclean: 1.763/1.821 secs] [Times: user=30.94 sys=0.02, real=1.82 secs] 
8563.119: [GC[YG occupancy: 231242 K (440896 K)]8563.119: [Rescan (parallel) , 0.0554820 secs]8563.175: [weak refs processing, 0.0014630 secs]8563.176: [class unloading, 0.0219450 secs]8563.198: [scrub symbol & string tables, 0.0190480 secs] [1 CMS-remark: 5158656K(7898752K)] 5389898K(8339648K), 0.1087900 secs] [Times: user=1.20 sys=0.00, real=0.11 secs] 
8563.228: [CMS-concurrent-sweep-start]
8564.028: [GC 8564.028: [ParNew: 425550K->34578K(440896K), 0.0362150 secs] 5583943K->5198040K(8339648K), 0.0364470 secs] [Times: user=0.49 sys=0.01, real=0.03 secs] 
8566.769: [GC 8566.769: [ParNew: 426514K->34100K(440896K), 0.0348900 secs] 5589368K->5200060K(8339648K), 0.0351220 secs] [Times: user=0.45 sys=0.00, real=0.03 secs] 
8568.401: [GC 8568.401: [ParNew: 426036K->33225K(440896K), 0.0331270 secs] 5591951K->5204420K(8339648K), 0.0333620 secs] [Times: user=0.47 sys=0.00, real=0.03 secs] 
8570.140: [CMS-concurrent-sweep: 6.793/6.912 secs] [Times: user=76.79 sys=0.14, real=6.91 secs] 
8570.141: [CMS-concurrent-reset-start]
8570.188: [CMS-concurrent-reset: 0.048/0.048 secs] [Times: user=0.09 sys=0.00, real=0.05 secs] 
8572.036: [GC 8572.036: [ParNew: 425161K->33814K(440896K), 0.0421530 secs] 5596215K->5212686K(8339648K), 0.0423910 secs] [Times: user=0.63 sys=0.00, real=0.05 secs] 
8572.090: [GC [1 CMS-initial-mark: 5178872K(7898752K)] 5220235K(8339648K), 0.0456990 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
8572.136: [CMS-concurrent-mark-start]
8575.807: [CMS-concurrent-mark: 3.667/3.672 secs] [Times: user=31.70 sys=0.02, real=3.68 secs] 
8575.807: [CMS-concurrent-preclean-start]
8575.932: [CMS-concurrent-preclean: 0.121/0.125 secs] [Times: user=2.21 sys=0.00, real=0.12 secs] 
8575.932: [CMS-concurrent-abortable-preclean-start]
